period,temperature,hours before sunrise,hours before sunset,demand
40333,12,1.916666667,10.46666667,671
40334,11.7,1.416666667,9.96666667,928
40335,11.4,0.916666667,9.46666667,1142
40336,11.2,0.416666667,8.96666667,1111
40337,10.9,-0.083333333,8.46666667,1049
40338,10.8,-0.583333333,7.96666667,946
40339,10.7,-1.083333333,7.46666667,899
40340,10.8,-1.583333333,6.96666667,899
40341,10.8,-2.083333333,6.46666667,918
40342,11.2,-2.583333333,5.96666667,866
40343,11.6,-3.083333333,5.46666667,852
40344,11.8,-3.583333333,4.96666667,866
40345,12,-4.083333333,4.46666667,948
40346,12.3,-4.583333333,3.96666667,967
40347,12.3,-5.083333333,3.46666667,891
40348,12.5,-5.583333333,2.96666667,871
40349,12.7,-6.083333333,2.46666667,857
40350,12.7,-6.583333333,1.96666667,865
40351,12.7,-7.083333333,1.46666667,883
40352,12.5,-7.583333333,0.96666667,983
40353,12.2,-8.083333333,0.46666667,1153
40354,12.1,-8.583333333,-0.03333333,1446
40355,11.9,-9.083333333,-0.53333333,1696
40356,12,-9.583333333,-1.03333333,1797
40357,12.1,-10.08333333,-1.53333333,1883
40358,11.9,-10.58333333,-2.03333333,1895
40359,11.7,-11.08333333,-2.53333333,1805
40360,11.7,-11.58333333,-3.03333333,1717
40361,11.9,-12.08333333,-3.53333333,1675
40362,11.9,-12.58333333,-4.03333333,1624
40363,12,-13.08333333,-4.53333333,1517
40364,12,-13.58333333,-5.03333333,1459
40365,12.1,-14.08333333,-5.53333333,1385
40366,12.1,-14.58333333,-6.03333333,1245
40367,12.1,-15.08333333,-6.53333333,1033
40368,12.1,-15.58333333,-7.03333333,834
40369,12.1,7.9,16.48333333,713
40370,12.1,7.4,15.98333333,676
40371,12.2,6.9,15.48333333,620
40372,12.2,6.4,14.98333333,561
40373,12,5.9,14.48333333,462
40374,12.1,5.4,13.98333333,455
40375,12.2,4.9,13.48333333,449
40376,12.2,4.4,12.98333333,459
40377,12.1,3.9,12.48333333,492
40378,12,3.4,11.98333333,501
40379,11.9,2.9,11.48333333,504
40380,11.4,2.4,10.98333333,511
40381,11.4,1.9,10.48333333,571
40382,10,1.4,9.98333333,657
40383,10,0.9,9.48333333,734
40384,8.4,0.4,8.98333333,812
40385,8.4,-0.1,8.48333333,983
40386,8.2,-0.6,7.98333333,1128
40387,8.1,-1.1,7.48333333,1163
40388,8.4,-1.6,6.98333333,1184
40389,8.6,-2.1,6.48333333,1212
40390,9.1,-2.6,5.98333333,1172
40391,9.5,-3.1,5.48333333,1164
40392,9.8,-3.6,4.98333333,1151
40393,9.9,-4.1,4.48333333,1178
40394,9.8,-4.6,3.98333333,1172
40395,9.7,-5.1,3.48333333,1196
40396,9.7,-5.6,2.98333333,1171
40397,9.9,-6.1,2.48333333,1105
40398,9.8,-6.6,1.98333333,1100
40399,9.7,-7.1,1.48333333,1093
40400,9.3,-7.6,0.98333333,1141
40401,8.7,-8.1,0.48333333,1249
40402,8,-8.6,-0.01666667,1531
40403,7.2,-9.1,-0.51666667,1759
40404,7.1,-9.6,-1.01666667,1918
40405,6.9,-10.1,-1.51666667,1975
40406,6.9,-10.6,-2.01666667,1927
40407,6.9,-11.1,-2.51666667,1859
40408,6.9,-11.6,-3.01666667,1780
40409,6.3,-12.1,-3.51666667,1715
40410,6,-12.6,-4.01666667,1623
40411,5.7,-13.1,-4.51666667,1493
40412,5.7,-13.6,-5.01666667,1459
40413,5.2,-14.1,-5.51666667,1401
40414,5.9,-14.6,-6.01666667,1245
40415,6.5,-15.1,-6.51666667,1075
40416,6.5,-15.6,-7.01666667,918
40417,5.4,7.883333333,16.51666667,775
40418,5.7,7.383333333,16.01666667,740
40419,5.9,6.883333333,15.51666667,662
40420,5.9,6.383333333,15.01666667,607
40421,6.7,5.883333333,14.51666667,504
40422,6.7,5.383333333,14.01666667,488
40423,6.6,4.883333333,13.51666667,471
40424,6.6,4.383333333,13.01666667,490
40425,6.5,3.883333333,12.51666667,499
40426,6.3,3.383333333,12.01666667,525
40427,6.1,2.883333333,11.51666667,537
40428,5.1,2.383333333,11.01666667,560
40429,5.1,1.883333333,10.51666667,580
40430,4.8,1.383333333,10.01666667,653
40431,4.5,0.883333333,9.51666667,748
40432,4.5,0.383333333,9.01666667,831
40433,4.5,-0.116666667,8.51666667,996
40434,5.2,-0.616666667,8.01666667,1134
40435,5.8,-1.116666667,7.51666667,1218
40436,6,-1.616666667,7.01666667,1298
40437,6.2,-2.116666667,6.51666667,1324
40438,6.9,-2.616666667,6.01666667,1329
40439,7.4,-3.116666667,5.51666667,1342
40440,7.7,-3.616666667,5.01666667,1371
40441,7.8,-4.116666667,4.51666667,1451
40442,8,-4.616666667,4.01666667,1484
40443,8.2,-5.116666667,3.51666667,1441
40444,8.2,-5.616666667,3.01666667,1376
40445,8.7,-6.116666667,2.51666667,1342
40446,8.3,-6.616666667,2.01666667,1320
40447,7.7,-7.116666667,1.51666667,1334
40448,7.3,-7.616666667,1.01666667,1404
40449,6.7,-8.116666667,0.51666667,1552
40450,6.5,-8.616666667,0.01666667,1787
40451,6.2,-9.116666667,-0.48333333,2004
40452,5.9,-9.616666667,-0.98333333,2121
40453,5.2,-10.11666667,-1.48333333,2134
40454,5.2,-10.61666667,-1.98333333,2071
40455,5.1,-11.11666667,-2.48333333,1962
40456,4.7,-11.61666667,-2.98333333,1868
40457,4.3,-12.11666667,-3.48333333,1834
40458,3.9,-12.61666667,-3.98333333,1762
40459,3.5,-13.11666667,-4.48333333,1643
40460,3.3,-13.61666667,-4.98333333,1552
40461,3,-14.11666667,-5.48333333,1445
40462,2.6,-14.61666667,-5.98333333,1227
40463,2.1,-15.11666667,-6.48333333,983
40464,1.6,-15.61666667,-6.98333333,790
40465,1.6,7.866666667,16.55,668
40466,1.7,7.366666667,16.05,622
40467,1.7,6.866666667,15.55,580
40468,1.1,6.366666667,15.05,534
40469,0.4,5.866666667,14.55,468
40470,-0.2,5.366666667,14.05,493
40471,-0.8,4.866666667,13.55,471
40472,-0.8,4.366666667,13.05,468
40473,-1,3.866666667,12.55,474
40474,-1.6,3.366666667,12.05,487
40475,-2.1,2.866666667,11.55,511
40476,-1.6,2.366666667,11.05,583
40477,-1.1,1.866666667,10.55,746
40478,-0.3,1.366666667,10.05,1003
40479,-0.3,0.866666667,9.55,1157
40480,0.4,0.366666667,9.05,1195
40481,1.1,-0.133333333,8.55,1151
40482,1.8,-0.633333333,8.05,1061
40483,2.4,-1.133333333,7.55,1036
40484,2.9,-1.633333333,7.05,1039
40485,3.3,-2.133333333,6.55,1050
40486,3.6,-2.633333333,6.05,1027
40487,3.8,-3.133333333,5.55,1021
40488,3.9,-3.633333333,5.05,1038
40489,4,-4.133333333,4.55,1107
40490,3.6,-4.633333333,4.05,1116
40491,3.2,-5.133333333,3.55,1072
40492,3.2,-5.633333333,3.05,1069
40493,4,-6.133333333,2.55,1077
40494,3.8,-6.633333333,2.05,1086
40495,3.5,-7.133333333,1.55,1106
40496,3.4,-7.633333333,1.05,1201
40497,3.2,-8.133333333,0.55,1354
40498,3.2,-8.633333333,0.05,1602
40499,3.2,-9.133333333,-0.45,1880
40500,3.3,-9.633333333,-0.95,2028
40501,3.5,-10.13333333,-1.45,2103
40502,3.4,-10.63333333,-1.95,2107
40503,3.3,-11.13333333,-2.45,2000
40504,3,-11.63333333,-2.95,1918
40505,2.7,-12.13333333,-3.45,1869
40506,2.5,-12.63333333,-3.95,1831
40507,2.5,-13.13333333,-4.45,1714
40508,2.5,-13.63333333,-4.95,1622
40509,2.7,-14.13333333,-5.45,1523
40510,2.4,-14.63333333,-5.95,1334
40511,2.1,-15.13333333,-6.45,1058
40512,1.7,-15.63333333,-6.95,833
40513,1.9,7.85,16.56666667,703
40514,1.8,7.35,16.06666667,658
40515,1.7,6.85,15.56666667,616
40516,1.7,6.35,15.06666667,581
40517,0.7,5.85,14.56666667,508
40518,-0.1,5.35,14.06666667,535
40519,-0.1,4.85,13.56666667,513
40520,-0.1,4.35,13.06666667,514
40521,1.4,3.85,12.56666667,534
40522,1.6,3.35,12.06666667,532
40523,1.7,2.85,11.56666667,556
40524,1.9,2.35,11.06666667,619
40525,1.9,1.85,10.56666667,776
40526,1.9,1.35,10.06666667,1023
40527,1.9,0.85,9.56666667,1196
40528,1.8,0.35,9.06666667,1226
40529,1.7,-0.15,8.56666667,1182
40530,1.3,-0.65,8.06666667,1082
40531,1,-1.15,7.56666667,1041
40532,1.1,-1.65,7.06666667,1035
40533,1.1,-2.15,6.56666667,1044
40534,1.4,-2.65,6.06666667,1016
40535,1.6,-3.15,5.56666667,992
40536,2.1,-3.65,5.06666667,1020
40537,2.3,-4.15,4.56666667,1070
40538,2.5,-4.65,4.06666667,1094
40539,2.6,-5.15,3.56666667,1040
40540,2.6,-5.65,3.06666667,1022
40541,2.7,-6.15,2.56666667,1017
40542,2.8,-6.65,2.06666667,1023
40543,2.8,-7.15,1.56666667,1052
40544,2.7,-7.65,1.06666667,1163
40545,2.5,-8.15,0.56666667,1286
40546,2.3,-8.65,0.06666667,1560
40547,1.9,-9.15,-0.43333333,1878
40548,1.9,-9.65,-0.93333333,2064
40549,1.9,-10.15,-1.43333333,2127
40550,1.7,-10.65,-1.93333333,2161
40551,1.4,-11.15,-2.43333333,2038
40552,1.1,-11.65,-2.93333333,1982
40553,0.7,-12.15,-3.43333333,1931
40554,0.2,-12.65,-3.93333333,1865
40555,-0.3,-13.15,-4.43333333,1768
40556,-0.3,-13.65,-4.93333333,1697
40557,-0.8,-14.15,-5.43333333,1608
40558,-0.9,-14.65,-5.93333333,1384
40559,-1,-15.15,-6.43333333,1093
40560,-1.6,-15.65,-6.93333333,868
40561,-1.3,7.816666667,16.6,730
40562,-1.4,7.316666667,16.1,681
40563,-1.4,6.816666667,15.6,636
40564,-2,6.316666667,15.1,593
40565,-2.5,5.816666667,14.6,513
40566,-2.6,5.316666667,14.1,540
40567,-2.6,4.816666667,13.6,531
40568,-2.6,4.316666667,13.1,519
40569,-2.3,3.816666667,12.6,530
40570,-2.1,3.316666667,12.1,527
40571,-1.8,2.816666667,11.6,557
40572,-1.5,2.316666667,11.1,625
40573,-1.5,1.816666667,10.6,785
40574,-1.5,1.316666667,10.1,1075
40575,-1.4,0.816666667,9.6,1200
40576,-1.4,0.316666667,9.1,1237
40577,-1.3,-0.183333333,8.6,1213
40578,-0.9,-0.683333333,8.1,1111
40579,-0.5,-1.183333333,7.6,1080
40580,-0.3,-1.683333333,7.1,1081
40581,-0.1,-2.183333333,6.6,1093
40582,0.3,-2.683333333,6.1,1053
40583,0.6,-3.183333333,5.6,1061
40584,0.9,-3.683333333,5.1,1073
40585,1.2,-4.183333333,4.6,1141
40586,1.4,-4.683333333,4.1,1187
40587,1.5,-5.183333333,3.6,1123
40588,1.9,-5.683333333,3.1,1081
40589,2.3,-6.183333333,2.6,1084
40590,2.5,-6.683333333,2.1,1077
40591,3,-7.183333333,1.6,1101
40592,2.9,-7.683333333,1.1,1207
40593,2.8,-8.183333333,0.6,1305
40594,2.9,-8.683333333,0.1,1565
40595,3,-9.183333333,-0.4,1905
40596,2.8,-9.683333333,-0.9,2084
40597,2.3,-10.18333333,-1.4,2131
40598,2.3,-10.68333333,-1.9,2126
40599,2.2,-11.18333333,-2.4,2041
40600,2.2,-11.68333333,-2.9,1965
40601,1.5,-12.18333333,-3.4,1935
40602,1.1,-12.68333333,-3.9,1857
40603,0.7,-13.18333333,-4.4,1768
40604,0.8,-13.68333333,-4.9,1677
40605,0.8,-14.18333333,-5.4,1598
40606,0.8,-14.68333333,-5.9,1379
40607,0.9,-15.18333333,-6.4,1022
40608,0.7,-15.68333333,-6.9,882
40609,0.8,7.8,16.63333333,743
40610,0.8,7.3,16.13333333,680
40611,0.8,6.8,15.63333333,641
40612,0.9,6.3,15.13333333,606
40613,0.9,5.8,14.63333333,532
40614,0.9,5.3,14.13333333,559
40615,0.9,4.8,13.63333333,538
40616,0.9,4.3,13.13333333,536
40617,0.2,3.8,12.63333333,551
40618,0.1,3.3,12.13333333,537
40619,-0.1,2.8,11.63333333,577
40620,0.4,2.3,11.13333333,649
40621,0.4,1.8,10.63333333,819
40622,0.3,1.3,10.13333333,1105
40623,0.1,0.8,9.63333333,1232
40624,0.4,0.3,9.13333333,1271
40625,0.7,-0.2,8.63333333,1204
40626,0.7,-0.7,8.13333333,1127
40627,0.7,-1.2,7.63333333,1100
40628,1.1,-1.7,7.13333333,1085
40629,1.4,-2.2,6.63333333,1100
40630,1.5,-2.7,6.13333333,1048
40631,1.5,-3.2,5.63333333,1027
40632,1.8,-3.7,5.13333333,1069
40633,2,-4.2,4.63333333,1137
40634,2.7,-4.7,4.13333333,1141
40635,2.7,-5.2,3.63333333,1098
40636,2.7,-5.7,3.13333333,1052
40637,2.8,-6.2,2.63333333,1048
40638,2.8,-6.7,2.13333333,1054
40639,2.8,-7.2,1.63333333,1074
40640,2.6,-7.7,1.13333333,1172
40641,2.2,-8.2,0.63333333,1272
40642,1.4,-8.7,0.13333333,1518
40643,0.1,-9.2,-0.36666667,1869
40644,-0.4,-9.7,-0.86666667,2043
40645,-0.9,-10.2,-1.36666667,2110
40646,-0.9,-10.7,-1.86666667,2128
40647,-0.8,-11.2,-2.36666667,2038
40648,-0.8,-11.7,-2.86666667,1946
40649,-1.8,-12.2,-3.36666667,1944
40650,-1.8,-12.7,-3.86666667,1849
40651,-2,-13.2,-4.36666667,1766
40652,-2,-13.7,-4.86666667,1684
40653,-1.6,-14.2,-5.36666667,1604
40654,-1.5,-14.7,-5.86666667,1395
40655,-1.3,-15.2,-6.36666667,1124
40656,-1.1,-15.7,-6.86666667,898
40657,-0.8,7.783333333,16.66666667,755
40658,-0.8,7.283333333,16.16666667,685
40659,-2.6,6.783333333,15.66666667,651
40660,-3.2,6.283333333,15.16666667,606
40661,-3.8,5.783333333,14.66666667,534
40662,-3.1,5.283333333,14.16666667,567
40663,-2.3,4.783333333,13.66666667,545
40664,-2.3,4.283333333,13.16666667,544
40665,-0.8,3.783333333,12.66666667,553
40666,-0.7,3.283333333,12.16666667,555
40667,-0.6,2.783333333,11.66666667,582
40668,-0.4,2.283333333,11.16666667,638
40669,-0.1,1.783333333,10.66666667,787
40670,-0.2,1.283333333,10.16666667,1084
40671,-0.3,0.783333333,9.66666667,1235
40672,0.2,0.283333333,9.16666667,1236
40673,0.5,-0.216666667,8.66666667,1217
40674,0.8,-0.716666667,8.16666667,1151
40675,1,-1.216666667,7.66666667,1123
40676,1.1,-1.716666667,7.16666667,1146
40677,1.1,-2.216666667,6.66666667,1171
40678,1.4,-2.716666667,6.16666667,1100
40679,1.7,-3.216666667,5.66666667,1059
40680,2.8,-3.716666667,5.16666667,1077
40681,3.3,-4.216666667,4.66666667,1156
40682,3.9,-4.716666667,4.16666667,1156
40683,4.4,-5.216666667,3.66666667,1061
40684,4.8,-5.716666667,3.16666667,1022
40685,5.2,-6.216666667,2.66666667,1013
40686,5.4,-6.716666667,2.16666667,1020
40687,5.9,-7.216666667,1.66666667,1035
40688,6,-7.716666667,1.16666667,1131
40689,6.1,-8.216666667,0.66666667,1241
40690,5.7,-8.716666667,0.16666667,1517
40691,5,-9.216666667,-0.33333333,1832
40692,4.5,-9.716666667,-0.83333333,1968
40693,3.9,-10.21666667,-1.33333333,2023
40694,3.6,-10.71666667,-1.83333333,2033
40695,3.2,-11.21666667,-2.33333333,1927
40696,3.1,-11.71666667,-2.83333333,1883
40697,2.9,-12.21666667,-3.33333333,1832
40698,2.9,-12.71666667,-3.83333333,1764
40699,3.4,-13.21666667,-4.33333333,1652
40700,3.4,-13.71666667,-4.83333333,1586
40701,4.1,-14.21666667,-5.33333333,1507
40702,4.1,-14.71666667,-5.83333333,1365
40703,4.3,-15.21666667,-6.33333333,1141
40704,4.6,-15.71666667,-6.83333333,942
40705,3.8,7.766666667,16.68333333,790
40706,3.7,7.266666667,16.18333333,728
40707,3.6,6.766666667,15.68333333,676
40708,3.6,6.266666667,15.18333333,619
40709,4.9,5.766666667,14.68333333,529
40710,4.9,5.266666667,14.18333333,521
40711,4.9,4.766666667,13.68333333,504
40712,4.8,4.266666667,13.18333333,523
40713,4.7,3.766666667,12.68333333,551
40714,4.7,3.266666667,12.18333333,546
40715,5.1,2.766666667,11.68333333,558
40716,5,2.266666667,11.18333333,579
40717,5,1.766666667,10.68333333,640
40718,4.6,1.266666667,10.18333333,736
40719,4.1,0.766666667,9.68333333,845
40720,4.2,0.266666667,9.18333333,946
40721,4.2,-0.233333333,8.68333333,1131
40722,4.4,-0.733333333,8.18333333,1223
40723,4.5,-1.233333333,7.68333333,1262
40724,5.1,-1.733333333,7.18333333,1285
40725,5.7,-2.233333333,6.68333333,1275
40726,6.1,-2.733333333,6.18333333,1229
40727,6.5,-3.233333333,5.68333333,1187
40728,7.2,-3.733333333,5.18333333,1185
40729,7.6,-4.233333333,4.68333333,1250
40730,8.3,-4.733333333,4.18333333,1275
40731,8.9,-5.233333333,3.68333333,1235
40732,8.9,-5.733333333,3.18333333,1189
40733,8.9,-6.233333333,2.68333333,1190
40734,8.7,-6.733333333,2.18333333,1204
40735,8.3,-7.233333333,1.68333333,1190
40736,8.5,-7.733333333,1.18333333,1251
40737,8.7,-8.233333333,0.68333333,1359
40738,8.3,-8.733333333,0.18333333,1573
40739,7.7,-9.233333333,-0.31666667,1802
40740,7.7,-9.733333333,-0.81666667,1967
40741,7.6,-10.23333333,-1.31666667,2064
40742,7.5,-10.73333333,-1.81666667,2007
40743,7.3,-11.23333333,-2.31666667,1897
40744,7.1,-11.73333333,-2.81666667,1807
40745,6.8,-12.23333333,-3.31666667,1710
40746,6.9,-12.73333333,-3.81666667,1641
40747,6.9,-13.23333333,-4.31666667,1525
40748,6.9,-13.73333333,-4.81666667,1463
40749,7,-14.23333333,-5.31666667,1399
40750,7.1,-14.73333333,-5.81666667,1261
40751,7.2,-15.23333333,-6.31666667,1085
40752,6.7,-15.73333333,-6.81666667,921
40753,6.2,7.733333333,16.71666667,814
40754,6,7.233333333,16.21666667,765
40755,5.7,6.733333333,15.71666667,694
40756,5.6,6.233333333,15.21666667,637
40757,5.5,5.733333333,14.71666667,534
40758,5.5,5.233333333,14.21666667,522
40759,5.4,4.733333333,13.71666667,506
40760,5.3,4.233333333,13.21666667,521
40761,5.1,3.733333333,12.71666667,526
40762,5.1,3.233333333,12.21666667,546
40763,4.9,2.733333333,11.71666667,565
40764,4.7,2.233333333,11.21666667,586
40765,4.4,1.733333333,10.71666667,616
40766,4.2,1.233333333,10.21666667,694
40767,4,0.733333333,9.71666667,778
40768,4.4,0.233333333,9.21666667,868
40769,4.6,-0.266666667,8.71666667,1060
40770,4.7,-0.766666667,8.21666667,1203
40771,4.8,-1.266666667,7.71666667,1282
40772,5.2,-1.766666667,7.21666667,1370
40773,5.5,-2.266666667,6.71666667,1399
40774,6.2,-2.766666667,6.21666667,1404
40775,6.8,-3.266666667,5.71666667,1415
40776,7.4,-3.766666667,5.21666667,1422
40777,7.7,-4.266666667,4.71666667,1505
40778,8.4,-4.766666667,4.21666667,1534
40779,9.1,-5.266666667,3.71666667,1499
40780,9.1,-5.766666667,3.21666667,1453
40781,9.3,-6.266666667,2.71666667,1430
40782,9.1,-6.766666667,2.21666667,1418
40783,8.8,-7.266666667,1.71666667,1450
40784,8.7,-7.766666667,1.21666667,1508
40785,8.5,-8.266666667,0.71666667,1617
40786,8.4,-8.766666667,0.21666667,1785
40787,8.3,-9.266666667,-0.28333333,1999
40788,8.3,-9.766666667,-0.78333333,2127
40789,8.2,-10.26666667,-1.28333333,2139
40790,8.2,-10.76666667,-1.78333333,2059
40791,8.1,-11.26666667,-2.28333333,1958
40792,8.1,-11.76666667,-2.78333333,1880
40793,7.9,-12.26666667,-3.28333333,1820
40794,7.9,-12.76666667,-3.78333333,1719
40795,7.9,-13.26666667,-4.28333333,1616
40796,7.9,-13.76666667,-4.78333333,1532
40797,7.9,-14.26666667,-5.28333333,1460
40798,7.8,-14.76666667,-5.78333333,1242
40799,7.7,-15.26666667,-6.28333333,1003
40800,7.8,-15.76666667,-6.78333333,791
40801,7.8,7.716666667,16.75,679
40802,7.9,7.216666667,16.25,636
40803,7.9,6.716666667,15.75,596
40804,8,6.216666667,15.25,547
40805,8,5.716666667,14.75,483
40806,8,5.216666667,14.25,512
40807,8,4.716666667,13.75,491
40808,8,4.216666667,13.25,494
40809,8,3.716666667,12.75,497
40810,8,3.216666667,12.25,516
40811,7.8,2.716666667,11.75,531
40812,7.6,2.216666667,11.25,603
40813,7.6,1.716666667,10.75,770
40814,7.5,1.216666667,10.25,1023
40815,7.3,0.716666667,9.75,1177
40816,7.2,0.216666667,9.25,1162
40817,7.1,-0.283333333,8.75,1091
40818,7.5,-0.783333333,8.25,991
40819,7.8,-1.283333333,7.75,956
40820,8,-1.783333333,7.25,942
40821,8.2,-2.283333333,6.75,938
40822,8.4,-2.783333333,6.25,921
40823,8.5,-3.283333333,5.75,921
40824,8.8,-3.783333333,5.25,928
40825,9,-4.283333333,4.75,981
40826,9.6,-4.783333333,4.25,988
40827,9.6,-5.283333333,3.75,944
40828,9.6,-5.783333333,3.25,932
40829,9.7,-6.283333333,2.75,932
40830,9.8,-6.783333333,2.25,929
40831,9.8,-7.283333333,1.75,939
40832,9.2,-7.783333333,1.25,998
40833,8.8,-8.283333333,0.75,1135
40834,8.7,-8.783333333,0.25,1375
40835,8.5,-9.283333333,-0.25,1703
40836,8.4,-9.783333333,-0.75,1867
40837,8.2,-10.28333333,-1.25,1978
40838,8.2,-10.78333333,-1.75,1965
40839,8.3,-11.28333333,-2.25,1867
40840,8.1,-11.78333333,-2.75,1772
40841,7.9,-12.28333333,-3.25,1724
40842,7.7,-12.78333333,-3.75,1692
40843,7.4,-13.28333333,-4.25,1583
40844,7.5,-13.78333333,-4.75,1492
40845,7.5,-14.28333333,-5.25,1405
40846,7.5,-14.78333333,-5.75,1223
40847,7.8,-15.28333333,-6.25,936
40848,7.8,-15.78333333,-6.75,738
40849,7.2,7.683333333,16.78333333,652
40850,7.2,7.183333333,16.28333333,615
40851,6.9,6.683333333,15.78333333,577
40852,7.1,6.183333333,15.28333333,537
40853,7.3,5.683333333,14.78333333,470
40854,7.3,5.183333333,14.28333333,497
40855,7.2,4.683333333,13.78333333,473
40856,7.2,4.183333333,13.28333333,479
40857,7.2,3.683333333,12.78333333,491
40858,7.2,3.183333333,12.28333333,502
40859,6.7,2.683333333,11.78333333,517
40860,6.7,2.183333333,11.28333333,577
40861,6.7,1.683333333,10.78333333,730
40862,6.7,1.183333333,10.28333333,991
40863,6.6,0.683333333,9.78333333,1140
40864,6.5,0.183333333,9.28333333,1144
40865,6.5,-0.316666667,8.78333333,1096
40866,6.6,-0.816666667,8.28333333,998
40867,6.6,-1.316666667,7.78333333,950
40868,6.8,-1.816666667,7.28333333,938
40869,7,-2.316666667,6.78333333,933
40870,7.3,-2.816666667,6.28333333,913
40871,7.5,-3.316666667,5.78333333,910
40872,7.5,-3.816666667,5.28333333,940
40873,7.5,-4.316666667,4.78333333,983
40874,7.7,-4.816666667,4.28333333,1013
40875,7.9,-5.316666667,3.78333333,963
40876,7.9,-5.816666667,3.28333333,945
40877,7.8,-6.316666667,2.78333333,939
40878,7.7,-6.816666667,2.28333333,948
40879,7.6,-7.316666667,1.78333333,976
40880,7.5,-7.816666667,1.28333333,1083
40881,7.3,-8.316666667,0.78333333,1210
40882,7.1,-8.816666667,0.28333333,1440
40883,6.8,-9.316666667,-0.21666667,1724
40884,6.7,-9.816666667,-0.71666667,1894
40885,6.4,-10.31666667,-1.21666667,1969
40886,6.3,-10.81666667,-1.71666667,1998
40887,6.1,-11.31666667,-2.21666667,1888
40888,6.1,-11.81666667,-2.71666667,1797
40889,6.1,-12.31666667,-3.21666667,1765
40890,6,-12.81666667,-3.71666667,1701
40891,5.9,-13.31666667,-4.21666667,1610
40892,5.7,-13.81666667,-4.71666667,1539
40893,5.5,-14.31666667,-5.21666667,1462
40894,4.4,-14.81666667,-5.71666667,1243
40895,3.2,-15.31666667,-6.21666667,936
40896,3.2,-15.81666667,-6.71666667,783
40897,2.1,7.666666667,16.8,672
40898,2.4,7.166666667,16.3,636
40899,2.7,6.666666667,15.8,594
40900,2.7,6.166666667,15.3,545
40901,2.6,5.666666667,14.8,470
40902,2.6,5.166666667,14.3,498
40903,2.6,4.666666667,13.8,477
40904,2.6,4.166666667,13.3,489
40905,2.7,3.666666667,12.8,498
